Date,AUD_CURNCY,CAD_CURNCY,CHF_CURNCY,EUR_CURNCY,GBP_CURNCY,JPY_CURNCY,NZD_CURNCY,SEK_CURNCY,AUD_CURNCY3M,CAD_CURNCY3M,CHF_CURNCY3M,EUR_CURNCY3M,GBP_CURNCY3M,JPY_CURNCY3M,NZD_CURNCY3M,SEK_CURNCY3M,AUD_IR,CAD_IR,CHF_IR,EUR_IR,GBP_IR,JPY_IR,NZD_IR,SEK_IR,USD_IR
2012-08-08,1.0571,1.0058,1.0294,1.2365,1.5656,0.01275,0.8158,0.149517,1.0479889999999998,1.007785,1.0273640000000002,1.237841,1.565134,0.011966,0.810657,0.17489200000000002,0.0364,1.29714,0.056,0.486,0.73375,0.19571,0.02675,2.094,0.44185
2012-08-09,1.058,1.009,1.0246,1.2306,1.5638,0.012729,0.8119,0.150203,1.04906,1.0110849999999998,1.022623,1.2319309999999999,1.56332,0.011983,0.8069999999999999,0.174625,0.0361,1.29714,0.054,0.477,0.73063,0.195,0.02685,2.094,0.43935
2012-08-10,1.0577,1.009,1.0233,1.2289,1.569,0.012775,0.8133,0.149008,1.0488350000000002,1.011008,1.021349,1.2302440000000001,1.568549,0.011996,0.8084250000000001,0.17293,0.0363,1.29857,0.054,0.47,0.7265,0.195,0.0269,2.096,0.43885
2012-08-13,1.0517,1.0075,1.0268,1.2332,1.5684,0.01277,0.8092,0.149261,1.0428650000000002,1.00953,1.02488,1.234537,1.567916,0.01199,0.80428,0.17300300000000002,0.036483,1.29714,0.052,0.464,0.72125,0.195,0.026600000000000002,2.094,0.43785
2012-08-14,1.0489,1.0077,1.0259,1.2322,1.5677,0.012701,0.8054,0.149727,1.04006,1.00974,1.02399,1.2335099999999999,1.567223,0.011949000000000001,0.80047,0.17363699999999999,0.036317,1.29714,0.052,0.458,0.71463,0.195,0.02665,2.084,0.43675
2012-08-15,1.0505,1.0107,1.0233,1.229,1.5683,0.012661,0.8071,0.149405,1.041467,1.012757,1.021314,1.2303410000000001,1.567819,0.011911,0.80211,0.17383600000000002,0.0365,1.29714,0.052,0.451,0.7115,0.195,0.026699999999999998,2.068,0.4375
2012-08-16,1.0511,1.0136,1.0287,1.2356,1.5733,0.012604,0.8105,0.149951,1.042242,1.01567,1.0267819999999999,1.236948,1.572835,0.011914000000000001,0.805515,0.173502,0.036467,1.29714,0.052,0.442,0.71025,0.195,0.026699999999999998,2.054,0.437
2012-08-17,1.042,1.0108,1.0268,1.2334,1.5697,0.012569,0.8076,0.149792,1.033225,1.0127899999999999,1.024843,1.2347510000000002,1.5692380000000001,0.011889,0.802605,0.173237,0.0363,1.29714,0.052,0.435,0.709,0.19357,0.0265,2.05,0.4345
2012-08-20,1.0444,1.0117,1.0278,1.2346,1.5712,0.01259,0.8086,0.150207,1.03553,1.013695,1.025935,1.235974,1.570741,0.011865,0.8036099999999999,0.17349900000000001,0.036067,1.29714,0.052,0.427,0.70625,0.19357,0.0263,2.038,0.4365
2012-08-21,1.0487,1.0109,1.0385,1.2473,1.5787,0.012613,0.8111,0.150676,1.03983,1.01291,1.036645,1.248661,1.578275,0.011923,0.80613,0.173921,0.0361,1.29714,0.05,0.422,0.70438,0.19357,0.0262,2.036,0.4345
2012-08-22,1.0505,1.0086,1.0432,1.2529,1.5881,0.012726,0.814,0.151657,1.04143,1.010597,1.041383,1.25429,1.587701,0.012079999999999999,0.808966,0.17470599999999997,0.0361,1.29714,0.05,0.415,0.7,0.19357,0.0263,2.032,0.4335
2012-08-23,1.0441,1.0061,1.0462,1.2564,1.5861,0.01274,0.8127,0.151392,1.035325,1.00816,1.0444200000000001,1.2577829999999999,1.585726,0.012124,0.80773,0.173706,0.0362,1.29857,0.05,0.401,0.69875,0.19443,0.026699999999999998,2.022,0.4345
2012-08-24,1.0403,1.0078,1.042,1.2512,1.581,0.012716,0.8112,0.151553,1.03157,1.00984,1.040179,1.2525970000000002,1.580632,0.012103,0.80626,0.173979,0.036133,1.29929,0.05,0.389,0.69875,0.19443,0.0268,2.01,0.4335
2012-08-27,1.0369,1.0093,1.0406,1.2499,1.5794,0.012698,0.8087,0.151279,1.028165,1.011328,1.038785,1.25127,1.5790609999999998,0.01209,0.80377,0.173693,0.0363,1.3,0.05,0.381,0.69813,0.19443,0.026699999999999998,2.002,0.4335
2012-08-28,1.0377,1.0119,1.0463,1.2565,1.5819,0.012737,0.8046,0.150078,1.02895,1.013935,1.044531,1.257905,1.581572,0.012125,0.7996949999999999,0.17237799999999998,0.036233,1.3,0.048,0.375,0.69688,0.19443,0.026600000000000002,1.996,0.43075
2012-08-29,1.0352,1.0107,1.0433,1.253,1.5833,0.012705,0.8005,0.1495,1.026605,1.012745,1.0415899999999998,1.2543939999999998,1.58297,0.012072999999999999,0.79567,0.171733,0.036383,1.3,0.048,0.375,0.69438,0.19443,0.02645,1.986,0.42685
2012-08-30,1.0289,1.0076,1.0414,1.2506,1.5785,0.012719,0.7981,0.150912,1.02044,1.009595,1.0397,1.251993,1.578118,0.012067,0.7932750000000001,0.173253,0.0364,1.3,0.048,0.374,0.69063,0.19443,0.0264,1.974,0.42485
2012-08-31,1.0322,1.0139,1.0472,1.2579,1.5866,0.012757,0.8034,0.149512,1.023725,1.01592,1.045523,1.2592590000000001,1.586189,0.012133,0.798525,0.171987,0.036467,1.29857,0.048,0.37,0.68688,0.19443,0.0265,1.968,0.42275
2012-09-03,1.0246,1.0143,1.0486,1.2593,1.5886,0.012778,0.7976,0.148877,1.016237,1.01632,1.046957,1.260648,1.588173,0.012164,0.79277,0.171547,0.0356,1.29857,0.048,0.366,0.68438,0.19443,0.02675,1.96,0.42175
2012-09-04,1.0225,1.0143,1.0461,1.2566,1.587,0.012754,0.7945,0.148601,1.0140449999999999,1.016305,1.044525,1.257932,1.586565,0.012142,0.7897299999999999,0.16948600000000003,0.035467,1.29857,0.047,0.36,0.68188,0.19443,0.0268,1.958,0.42075
2012-09-05,1.0193,1.0096,1.0463,1.2601,1.5902,0.012756,0.7947,0.148224,1.0109400000000002,1.0116,1.044695,1.261447,1.589784,0.012152,0.7898799999999999,0.16872399999999999,0.0355,1.29714,0.046,0.353,0.68125,0.19443,0.026549999999999997,1.948,0.41825
2012-09-06,1.0284,1.0177,1.0486,1.2631,1.5932,0.01268,0.8015,0.151601,1.019907,1.019725,1.047175,1.2643849999999999,1.592773,0.012084000000000001,0.79663,0.171048,0.035517,1.29714,0.046,0.349,0.68125,0.19443,0.02645,1.94,0.41435
2012-09-07,1.0385,1.0218,1.0588,1.2816,1.601,0.012783,0.8125,0.150642,1.02993,1.0238150000000001,1.057556,1.282785,1.600517,0.012185,0.807515,0.1704,0.0359,1.29714,0.046,0.345,0.68,0.19443,0.026549999999999997,1.93,0.41185
2012-09-10,1.0335,1.0228,1.0567,1.2758,1.599,0.012775,0.8088,0.15131,1.02502,1.024815,1.055355,1.276982,1.5984909999999999,0.01218,0.8038299999999999,0.17101,0.0358,1.29714,0.046,0.341,0.67688,0.19443,0.026600000000000002,1.908,0.40985
2012-09-11,1.0434,1.0276,1.0651,1.2855,1.607,0.012858,0.8174,0.152274,1.0348400000000002,1.029595,1.06375,1.286651,1.606435,0.01228,0.81243,0.171455,0.0356,1.29714,0.046,0.339,0.67688,0.19443,0.026600000000000002,1.886,0.40835
2012-09-12,1.0466,1.0244,1.067,1.29,1.6107,0.012844,0.8208,0.15218,1.0380099999999999,1.026409,1.06569,1.2910650000000001,1.610091,0.012275,0.81585,0.170997,0.035733,1.29571,0.046,0.334,0.67563,0.19443,0.0265,1.864,0.40775
2012-09-13,1.0547,1.0326,1.0692,1.2991,1.6155,0.012904,0.831,0.152589,1.04607,1.034625,1.067939,1.300101,1.614897,0.012269,0.8259949999999999,0.17143,0.035699999999999996,1.29571,0.046,0.325,0.67563,0.19443,0.0265,1.772,0.40425
2012-09-14,1.0551,1.0295,1.0791,1.313,1.6217,0.012755,0.829,0.152105,1.0464369999999998,1.0315450000000002,1.077942,1.3140049999999999,1.621019,0.012167,0.824035,0.170784,0.0359,1.29571,0.046,0.318,0.66938,0.19443,0.0264,1.75,0.39875
2012-09-17,1.0476,1.0259,1.0782,1.3117,1.6251,0.012705,0.8262,0.152845,1.0390350000000002,1.027922,1.0769630000000001,1.312777,1.624398,0.012119,0.82121,0.17183800000000002,0.0353,1.29571,0.046,0.31,0.66625,0.19443,0.0262,1.744,0.39425
2012-09-18,1.0457,1.0265,1.0769,1.3048,1.6244,0.012687,0.8272,0.153611,1.037325,1.028475,1.075575,1.305972,1.6238240000000002,0.012091000000000001,0.822203,0.17163699999999998,0.0351,1.29571,0.046,0.303,0.66188,0.19443,0.0262,1.736,0.38875
2012-09-19,1.048,1.0262,1.0784,1.3049,1.6222,0.012759,0.8267,0.153283,1.03968,1.028185,1.077124,1.306027,1.621615,0.01217,0.8217099999999999,0.171346,0.034300000000000004,1.29571,0.046,0.295,0.65563,0.19443,0.0263,1.716,0.38525
2012-09-20,1.0436,1.0237,1.0715,1.2968,1.6215,0.012782,0.8291,0.152394,1.03543,1.0256960000000002,1.0701749999999999,1.297981,1.620936,0.012178,0.8241099999999999,0.17055,0.0338,1.29571,0.046,0.293,0.65313,0.19443,0.02635,1.69,0.38075
2012-09-21,1.0458,1.0242,1.0721,1.298,1.623,0.012796,0.8291,0.152451,1.037401,1.026191,1.070808,1.299174,1.622422,0.012213,0.8240149999999999,0.170708,0.0338,1.29571,0.046,0.29,0.64625,0.19443,0.02635,1.662,0.37875
2012-09-24,1.0425,1.0218,1.0686,1.2931,1.6219,0.012845,0.8229,0.152197,1.03431,1.023768,1.067312,1.294301,1.621357,0.012229,0.817915,0.17005,0.033867,1.29429,0.046,0.288,0.6375,0.19443,0.02635,1.652,0.37575
2012-09-25,1.039,1.0198,1.0666,1.2899,1.6188,0.012854,0.8216,0.151713,1.030922,1.021795,1.065285,1.291099,1.618293,0.012215,0.81664,0.169641,0.0339,1.29429,0.046,0.283,0.63063,0.19157,0.02635,1.646,0.373
2012-09-26,1.0371,1.0146,1.0644,1.2873,1.6165,0.012863,0.8242,0.153215,1.02884,1.016597,1.062885,1.288656,1.616025,0.012204,0.819137,0.171001,0.0337,1.29429,0.045,0.278,0.62688,0.19157,0.026549999999999997,1.624,0.36925
2012-09-27,1.0442,1.0198,1.0669,1.2913,1.6235,0.012886,0.8315,0.152319,1.03607,1.021875,1.065407,1.2926399999999998,1.623062,0.012182,0.8263900000000001,0.170383,0.0335,1.29357,0.045,0.276,0.62125,0.19157,0.026549999999999997,1.61,0.36725
2012-09-28,1.0378,1.0165,1.064,1.286,1.6167,0.01283,0.8301,0.15166,1.0297100000000001,1.01856,1.0624120000000001,1.287311,1.6163,0.01206,0.8250299999999999,0.169515,0.0337,1.29357,0.045,0.273,0.615,0.19157,0.026549999999999997,1.6,0.3635
2012-10-02,1.0267,1.0161,1.068,1.292,1.6134,0.012795,0.8275,0.149574,1.01885,1.018136,1.0665250000000002,1.29333,1.612985,0.012135,0.82246,0.167224,0.0329,1.29357,0.044,0.269,0.61,0.19157,0.02635,1.594,0.36225
2012-10-03,1.0216,1.0126,1.0655,1.2905,1.6076,0.012741,0.8194,0.151421,1.0136720000000001,1.014657,1.0639969999999999,1.291829,1.6071339999999998,0.012085,0.8144210000000001,0.1689,0.031817000000000005,1.29429,0.044,0.266,0.60375,0.19157,0.02625,1.592,0.36025
2012-10-04,1.0241,1.02,1.0746,1.3018,1.6191,0.012742,0.8218,0.151383,1.016357,1.022105,1.07316,1.303023,1.618574,0.012019,0.81687,0.168429,0.0316,1.29714,0.044,0.265,0.59688,0.19157,0.02635,1.594,0.3585
2012-10-05,1.0187,1.0218,1.0756,1.3045,1.6136,0.012712,0.818,0.150625,1.011,1.0238800000000001,1.074172,1.3057,1.6130749999999998,0.011975999999999999,0.81309,0.16789600000000002,0.0319,1.29714,0.043,0.261,0.59188,0.19157,0.02645,1.6,0.35525
2012-10-08,1.019,1.0236,1.0714,1.2968,1.6027,0.012766,0.8193,0.149329,1.01134,1.025682,1.0699729999999998,1.298044,1.602196,0.012021,0.814377,0.166683,0.031867,1.29714,0.042,0.258,0.58313,0.19157,0.02645,1.592,0.354
2012-10-09,1.0205,1.0222,1.0636,1.2885,1.6003,0.012779,0.8179,0.149257,1.012865,1.024265,1.062106,1.289756,1.5997780000000001,0.012036,0.8129099999999999,0.166372,0.031567,1.29714,0.04,0.255,0.57438,0.19014,0.02635,1.592,0.3525
2012-10-10,1.0234,1.0185,1.0646,1.2875,1.6006,0.01279,0.8163,0.149209,1.015627,1.02057,1.06313,1.2887840000000002,1.60003,0.012036999999999999,0.811362,0.16672800000000002,0.0319,1.29714,0.04,0.252,0.5675,0.19014,0.02645,1.592,0.35225
2012-10-11,1.0264,1.0219,1.0695,1.2928,1.6045,0.012765,0.8174,0.14931,1.0187599999999999,1.02401,1.0680599999999998,1.294076,1.603939,0.012026,0.812485,0.16616,0.0319,1.29714,0.04,0.25,0.56375,0.19014,0.02635,1.566,0.35125
2012-10-12,1.0233,1.0203,1.0713,1.2951,1.6072,0.012749,0.8165,0.15014,1.015705,1.022355,1.0699219999999998,1.296338,1.6066749999999999,0.012009,0.8115600000000001,0.166672,0.032,1.29357,0.04,0.248,0.55563,0.19014,0.026549999999999997,1.544,0.35025
2012-10-15,1.0253,1.0196,1.0717,1.2949,1.6071,0.012715,0.8185,0.151304,1.01773,1.02166,1.0703420000000001,1.296131,1.606604,0.011982000000000001,0.81357,0.167854,0.031783,1.29357,0.038,0.244,0.54813,0.19014,0.02665,1.532,0.34675
2012-10-16,1.0275,1.0135,1.0798,1.3054,1.6111,0.012677,0.8141,0.151768,1.01997,1.01554,1.078465,1.3066069999999999,1.610594,0.011953,0.8091870000000001,0.168314,0.031200000000000002,1.29357,0.037,0.238,0.54438,0.18871,0.02645,1.53,0.34275
2012-10-17,1.0383,1.0227,1.0842,1.3119,1.6149,0.012668,0.8219,0.152319,1.03046,1.024759,1.082845,1.3131380000000001,1.61435,0.011906,0.817005,0.169525,0.031549999999999995,1.29286,0.037,0.233,0.54,0.18871,0.026549999999999997,1.526,0.34025
2012-10-18,1.0366,1.0149,1.0813,1.3067,1.6044,0.012615,0.8184,0.151917,1.02902,1.017015,1.0799619999999999,1.307921,1.6038670000000002,0.01188,0.813555,0.169205,0.031533000000000005,1.29214,0.037,0.228,0.53938,0.18857,0.0263,1.522,0.33425
2012-10-19,1.0331,1.0064,1.0769,1.3024,1.6004,0.01261,0.8157,0.151642,1.025585,1.008416,1.075544,1.303621,1.5998620000000001,0.011887,0.810865,0.168894,0.0313,1.29357,0.037,0.225,0.53875,0.18857,0.02635,1.518,0.33025
2012-10-22,1.032,1.0079,1.0789,1.306,1.6016,0.012509,0.8177,0.150455,1.024515,1.0099,1.077531,1.307199,1.60107,0.011788,0.81286,0.16759000000000002,0.0308,1.29357,0.037,0.222,0.53875,0.18857,0.0263,1.508,0.32475
2012-10-23,1.0265,1.0076,1.0724,1.2987,1.5953,0.012523,0.8116,0.149621,1.019075,1.0096100000000001,1.071015,1.2999129999999999,1.594801,0.0118,0.806795,0.166558,0.031200000000000002,1.29357,0.037,0.222,0.53438,0.18857,0.02635,1.494,0.32075
2012-10-24,1.0356,1.0065,1.0724,1.2974,1.6038,0.012529,0.8204,0.149011,1.0277500000000002,1.0085,1.070975,1.298605,1.603297,0.0118,0.81542,0.165818,0.031267,1.29357,0.037,0.221,0.5325,0.18857,0.0264,1.486,0.31875
2012-10-25,1.0347,1.0052,1.0693,1.2934,1.6118,0.012453,0.818,0.149246,1.027085,1.0072450000000002,1.06794,1.2945650000000002,1.611265,0.011725000000000001,0.813055,0.16613999999999998,0.032,1.29357,0.037,0.22,0.53125,0.18857,0.026699999999999998,1.482,0.31725
2012-10-26,1.0373,1.0031,1.0699,1.2938,1.6105,0.012556,0.8229,0.149636,1.0297120000000002,1.0051500000000002,1.068567,1.29497,1.609985,0.011816,0.8179299999999999,0.16654,0.0319,1.29357,0.037,0.223,0.52938,0.18857,0.026699999999999998,1.506,0.31575
2012-10-29,1.0332,0.999,1.0676,1.2904,1.6033,0.012532,0.8191,0.150511,1.0256699999999999,1.001042,1.0662120000000002,1.291621,1.602859,0.011776,0.8141550000000001,0.167382,0.0313,1.29357,0.036,0.22,0.52938,0.18857,0.02665,1.51,0.31525
2012-10-30,1.0365,1.0007,1.0725,1.2959,1.6073,0.012559,0.8208,0.150725,1.028902,1.0027089999999999,1.071096,1.297094,1.606875,0.011777000000000001,0.8157599999999999,0.167707,0.0315,1.29357,0.034,0.218,0.52875,0.18857,0.0264,1.508,0.31425
2012-10-31,1.0376,1.0006,1.0736,1.296,1.6129,0.012533,0.8225,0.15038,1.030032,1.002599,1.0721900000000002,1.297215,1.612414,0.011767000000000001,0.8175020000000001,0.16756900000000002,0.031400000000000004,1.29357,0.034,0.216,0.52813,0.18857,0.02645,1.5,0.31325
2012-11-01,1.0401,1.0036,1.0731,1.2943,1.613,0.012479,0.827,0.149104,1.03263,1.0056340000000001,1.0717349999999999,1.295502,1.612497,0.011738,0.822025,0.16621899999999998,0.031267,1.29357,0.034,0.215,0.52813,0.18857,0.0264,1.484,0.31325
2012-11-02,1.0337,1.0042,1.0634,1.2835,1.6021,0.012432,0.8252,0.149448,1.02625,1.006216,1.062009,1.2847110000000002,1.601609,0.011683,0.82025,0.166637,0.0315,1.29357,0.034,0.214,0.52813,0.18857,0.0263,1.488,0.31275
2012-11-05,1.0365,1.0037,1.0598,1.2796,1.5979,0.012455,0.8252,0.149591,1.0290219999999999,1.005701,1.05841,1.28082,1.597436,0.011696000000000002,0.8203100000000001,0.166741,0.0315,1.29357,0.034,0.212,0.52813,0.18857,0.0264,1.48,0.31275
2012-11-06,1.0435,1.008,1.0606,1.2814,1.5997,0.012445,0.827,0.149497,1.0355040000000002,1.01,1.059247,1.282609,1.5992499999999998,0.011699,0.822035,0.166647,0.0316,1.29357,0.032,0.211,0.5275,0.18857,0.026549999999999997,1.48,0.31275
2012-11-07,1.0408,1.0032,1.0584,1.2771,1.5985,0.0125,0.8184,0.149879,1.0329249999999999,1.0052150000000002,1.057045,1.2783339999999999,1.598054,0.011734000000000001,0.813535,0.167025,0.0323,1.295,0.032,0.21,0.5275,0.18857,0.026600000000000002,1.484,0.31275
2012-11-08,1.0405,0.9997,1.0573,1.2747,1.5984,0.012582,0.8149,0.148235,1.03275,1.00173,1.0559509999999999,1.27592,1.597929,0.011817,0.81009,0.164931,0.0325,1.295,0.032,0.21,0.5275,0.18857,0.0265,1.486,0.31275
2012-11-09,1.0387,0.9984,1.054,1.2714,1.5896,0.012582,0.814,0.147997,1.03098,1.000379,1.052632,1.2726520000000001,1.5891629999999999,0.011788,0.809205,0.164347,0.032400000000000005,1.295,0.032,0.209,0.5275,0.18857,0.02665,1.484,0.31175
2012-11-12,1.0428,1.0002,1.0546,1.271,1.5877,0.012578,0.8175,0.147306,1.035104,1.002175,1.053245,1.2722529999999999,1.587262,0.011786000000000001,0.812645,0.16356199999999999,0.0326,1.295,0.032,0.208,0.52688,0.18857,0.0269,1.482,0.31175
2012-11-13,1.0435,0.9979,1.0555,1.2704,1.5871,0.012598,0.816,0.147368,1.035555,0.999855,1.054108,1.271676,1.5867529999999999,0.011814,0.81116,0.163515,0.032799999999999996,1.295,0.032,0.207,0.52688,0.18857,0.02645,1.484,0.31
2012-11-14,1.0376,0.9961,1.0582,1.2736,1.5841,0.01246,0.8102,0.147798,1.029997,0.998095,1.056759,1.2749240000000002,1.583736,0.011663,0.8054,0.16448500000000002,0.032799999999999996,1.295,0.032,0.205,0.52563,0.18857,0.02625,1.486,0.31
2012-11-15,1.0332,0.999,1.0614,1.2781,1.5867,0.01232,0.8092,0.147268,1.0256299999999998,1.001055,1.059975,1.279454,1.586402,0.011491,0.8044370000000001,0.16323200000000002,0.032799999999999996,1.295,0.03,0.204,0.52563,0.18857,0.02625,1.484,0.31
2012-11-16,1.0339,0.9988,1.0576,1.2743,1.5883,0.0123,0.8127,0.148673,1.0262900000000001,1.000766,1.056084,1.275685,1.587993,0.011433,0.807885,0.164334,0.032417,1.295,0.03,0.204,0.52438,0.18857,0.0262,1.478,0.31
2012-11-19,1.0412,1.0037,1.0639,1.2814,1.5909,0.012284,0.8201,0.147789,1.0334889999999999,1.005673,1.06246,1.282742,1.590573,0.011434999999999999,0.8150860000000001,0.163602,0.0323,1.295,0.03,0.203,0.52438,0.18857,0.0262,1.468,0.31
2012-11-20,1.0389,1.0032,1.0638,1.2817,1.5927,0.012243,0.8172,0.148845,1.031097,1.005195,1.0623550000000002,1.283029,1.592315,0.011399000000000001,0.81223,0.16525700000000001,0.0323,1.295,0.03,0.202,0.52438,0.18857,0.0262,1.458,0.31
2012-11-21,1.0369,1.0037,1.0652,1.2829,1.5952,0.012115,0.8145,0.149709,1.0292249999999998,1.0057420000000001,1.063777,1.284219,1.5948,0.011271000000000002,0.80965,0.16602,0.0326,1.295,0.03,0.201,0.52313,0.18857,0.02605,1.454,0.311
2012-11-22,1.039,1.0028,1.0695,1.2884,1.5937,0.012124,0.8159,0.150994,1.031264,1.004845,1.068106,1.289704,1.593305,0.01129,0.81104,0.16708099999999998,0.03265,1.295,0.03,0.199,0.52313,0.18857,0.0263,1.45,0.3115
2012-11-23,1.0461,1.0071,1.0773,1.2976,1.6028,0.012137,0.8237,0.151292,1.03827,1.0091100000000002,1.0759269999999999,1.2989160000000002,1.602496,0.011305,0.81877,0.167243,0.0327,1.295,0.03,0.196,0.52313,0.18857,0.0265,1.448,0.3115
2012-11-26,1.0465,1.0066,1.078,1.2972,1.6027,0.012185,0.8218,0.149583,1.038815,1.0085899999999999,1.0766310000000001,1.298538,1.602485,0.011356999999999999,0.816935,0.16580799999999998,0.032717,1.295,0.03,0.198,0.52313,0.18857,0.02675,1.446,0.3105
2012-11-27,1.0446,1.0055,1.0747,1.2943,1.6022,0.012172,0.8203,0.150396,1.03697,1.007465,1.073312,1.295622,1.6019780000000001,0.011395,0.815515,0.166498,0.0329,1.295,0.03,0.197,0.52375,0.18857,0.02665,1.438,0.3115
2012-11-28,1.0476,1.008,1.0762,1.2953,1.6014,0.012181,0.8237,0.150019,1.0401150000000001,1.009938,1.074819,1.296601,1.6011499999999999,0.011399000000000001,0.818837,0.16587000000000002,0.032933,1.295,0.03,0.197,0.52375,0.18857,0.02675,1.438,0.3115
2012-11-29,1.0435,1.0077,1.0783,1.2979,1.6041,0.012178,0.8227,0.150133,1.0361850000000001,1.009631,1.07702,1.299099,1.6037000000000001,0.011426,0.817892,0.16602,0.0329,1.295,0.03,0.197,0.52375,0.18857,0.0264,1.436,0.3115
2012-11-30,1.0428,1.0057,1.0775,1.2986,1.6013,0.012125,0.8204,0.150762,1.035518,1.00762,1.0762589999999999,1.299795,1.600892,0.011404000000000001,0.815635,0.166711,0.0326,1.29357,0.03,0.196,0.52375,0.18857,0.026600000000000002,1.436,0.3115
2012-12-03,1.0421,1.0049,1.0804,1.3054,1.6091,0.012159,0.821,0.151632,1.0348950000000001,1.0068549999999998,1.079015,1.3065639999999998,1.608668,0.011441999999999999,0.8162499999999999,0.16771799999999998,0.0313,1.29417,0.03,0.196,0.52375,0.18857,0.0265,1.44,0.3115
2012-12-04,1.0472,1.0073,1.0794,1.3094,1.6101,0.012211,0.8238,0.151585,1.03998,1.009204,1.077874,1.310616,1.609731,0.011496,0.819045,0.167535,0.031200000000000002,1.29417,0.03,0.196,0.5225,0.18857,0.02645,1.444,0.3105
2012-12-05,1.0456,1.0084,1.0795,1.3068,1.6097,0.012125,0.8288,0.150697,1.038315,1.010295,1.0779949999999998,1.307982,1.6093359999999999,0.011403,0.82386,0.166447,0.031,1.29417,0.03,0.194,0.5225,0.18714,0.02645,1.446,0.3105
2012-12-06,1.0486,1.0087,1.0725,1.297,1.6051,0.012135,0.8327,0.149706,1.041349,1.0106249999999999,1.07091,1.2982,1.604692,0.011406,0.82782,0.165297,0.031067,1.29417,0.03,0.193,0.5225,0.18571,0.02635,1.448,0.3105
2012-12-07,1.0488,1.0117,1.0701,1.2927,1.6039,0.012123,0.8324,0.149447,1.041537,1.013659,1.0685740000000001,1.2939239999999999,1.6034620000000002,0.011403,0.827545,0.164785,0.031083,1.29417,0.03,0.192,0.52188,0.18429,0.0262,1.438,0.3105
2012-12-10,1.0488,1.0139,1.0712,1.2941,1.6075,0.012142,0.8348,0.150454,1.041575,1.01583,1.069815,1.295295,1.6070659999999999,0.011408,0.82993,0.165842,0.0311,1.29417,0.02,0.192,0.52188,0.18429,0.0263,1.432,0.3105
2012-12-11,1.0528,1.014,1.0726,1.3005,1.6115,0.012117,0.8393,0.150383,1.045645,1.015968,1.071127,1.301672,1.6110639999999998,0.011391,0.83445,0.16553299999999999,0.0311,1.29417,0.016,0.191,0.52188,0.18286,0.026549999999999997,1.43,0.3105
2012-12-12,1.0555,1.0157,1.0795,1.3074,1.6149,0.01201,0.8436,0.149732,1.048354,1.017641,1.078026,1.3085419999999999,1.614455,0.0113,0.8387,0.164732,0.0311,1.29417,0.014,0.191,0.52188,0.18143,0.0265,1.434,0.3105
2012-12-13,1.0528,1.0153,1.0827,1.3077,1.6112,0.011955,0.8431,0.149775,1.0457049999999999,1.017239,1.08134,1.3088380000000002,1.6107989999999999,0.011261,0.8382219999999999,0.16454,0.0313,1.293,0.014,0.191,0.51938,0.18143,0.0263,1.432,0.3095
2012-12-14,1.0566,1.0146,1.0895,1.3163,1.6174,0.011974,0.8463,0.150241,1.049495,1.01657,1.088212,1.317461,1.616987,0.011338,0.841365,0.164502,0.0317,1.29417,0.014,0.191,0.51875,0.18143,0.02605,1.424,0.3105
2012-12-17,1.0552,1.0168,1.0898,1.3164,1.6204,0.011921,0.845,0.151451,1.04815,1.018735,1.0883720000000001,1.317577,1.6200050000000001,0.011311,0.84007,0.165323,0.031,1.29417,0.014,0.19,0.51875,0.18143,0.026150000000000003,1.42,0.3095
2012-12-18,1.0535,1.0145,1.0953,1.3229,1.6252,0.011875,0.8414,0.152678,1.046445,1.0164149999999998,1.093801,1.324081,1.6248609999999999,0.011198,0.836527,0.166527,0.031267,1.29417,0.014,0.19,0.51875,0.18143,0.0263,1.41,0.3095
2012-12-19,1.0481,1.0113,1.0949,1.3227,1.6247,0.011846,0.8341,0.153713,1.0410300000000001,1.0132050000000001,1.093385,1.323957,1.6243910000000001,0.011171,0.8292719999999999,0.167093,0.031400000000000004,1.29417,0.014,0.19,0.51875,0.18143,0.02635,1.4,0.308
2012-12-20,1.0483,1.0125,1.097,1.3244,1.6279,0.011851,0.8339,0.152603,1.041325,1.0144039999999999,1.095415,1.325679,1.6275549999999999,0.011187,0.829085,0.165486,0.0315,1.29417,0.016,0.19,0.51875,0.18143,0.02635,1.39,0.308
2012-12-21,1.0396,1.0068,1.0925,1.3188,1.6172,0.011872,0.8227,0.152658,1.032675,1.0087279999999998,1.0906580000000001,1.320056,1.61687,0.011199,0.817955,0.16593899999999998,0.031400000000000004,1.29417,0.016,0.189,0.51875,0.18143,0.02635,1.368,0.309
2012-12-24,1.036,1.0071,1.0919,1.3185,1.6123,0.011773,0.8222,0.152575,1.02908,1.009015,1.090043,1.31979,1.611981,0.011091,0.817458,0.16583499999999998,0.031400000000000004,1.29583,0.016,0.189,0.51875,0.18143,0.02635,1.354,0.309
2012-12-27,1.0377,1.0048,1.0949,1.3236,1.61,0.011614,0.8207,0.153444,1.030799,1.0067149999999998,1.0932629999999999,1.324783,1.609699,0.011031,0.815975,0.16669,0.031400000000000004,1.29583,0.012,0.188,0.51875,0.18143,0.0262,1.34,0.31
